			[*strength.w=>-p]	[*footmin-s-noHX]	[*footmin-wordbound-lexmono]	[*skip_initial_foot]
	can|IT|be.you|THAT|i|HEAR|let|ME|view|YOU|then					
	can.it|BE|you|THAT|i|HEAR|let|ME|view|YOU|then					
	can.it|BE|you.that|I|hear|LET|me|VIEW|you|THEN					
	can.it|BE|you.that|I|hear|LET|me|VIEW|you.then					
	CAN|it.be|YOU|that|I|hear|LET|me|VIEW|you|THEN					
	CAN|it.be|YOU|that|I|hear|LET|me|VIEW|you.then					
	CAN|it.be|YOU|that.i|HEAR|let|ME|view|YOU|then					
Standing as when I drew near to the town	STAND|ing|AS|when|I|drew|NEAR|to|THE|town					
	STAND|ing|AS|when|I|drew|NEAR|to.the|TOWN					
	STAND|ing.as|WHEN|i|DREW|near|TO|the|TOWN					
	stand|ING|as|WHEN|i|DREW|near|TO|the|TOWN					
	stand.ing|AS|when|I|drew|NEAR|to|THE|town					
	stand.ing|AS|when|I|drew|NEAR|to.the|TOWN					
	STAND|ing.as|WHEN|i|DREW|near.to|THE|town					
	stand|ING|as|WHEN|i|DREW|near.to|THE|town					
	stand|ING|as.when|I|drew|NEAR|to|THE|town					
	stand|ING|as.when|I|drew|NEAR|to.the|TOWN					
	STAND|ing|AS|when.i|DREW|near|TO|the|TOWN					
	stand.ing|AS|when.i|DREW|near|TO|the|TOWN					
	STAND|ing|AS|when.i|DREW|near.to|THE|town					
	stand.ing|AS|when.i|DREW|near.to|THE|town					
Where you would wait for me: yes, as I knew you then,	WHERE|you.would|WAIT|for.me|YES|as.i|KNEW|you.then	2				
	WHERE|you|WOULD|wait|FOR|me|YES|as|I|knew|YOU|then					
	where|YOU|would|WAIT|for|ME|yes|AS|i|KNEW|you|THEN					
	where|YOU|would|WAIT|for.me|YES|as|I|knew|YOU|then					
	where|YOU|would|WAIT|for|ME|yes|AS|i|KNEW|you.then					
	WHERE|you|WOULD|wait|FOR|me|YES|as.i|KNEW|you|THEN					
	where|YOU|would|WAIT|for.me|YES|as.i|KNEW|you|THEN					
	WHERE|you|WOULD|wait|FOR|me|YES|as.i|KNEW|you.then					
	where|YOU|would|WAIT|for.me|YES|as.i|KNEW|you.then					
	WHERE|you.would|WAIT|for|ME|yes|AS|i|KNEW|you|THEN					
	WHERE|you.would|WAIT|for.me|YES|as|I|knew|YOU|then					
	WHERE|you.would|WAIT|for|ME|yes|AS|i|KNEW|you.then					
	WHERE|you.would|WAIT|for.me|YES|as.i|KNEW|you|THEN					
	where.you|WOULD|wait|FOR|me|YES|as|I|knew|YOU|then					
	where.you|WOULD|wait|FOR|me|YES|as.i|KNEW|you|THEN					
	where.you|WOULD|wait|FOR|me|YES|as.i|KNEW|you.then					
Even to the original air-blue gown!	EV|en|TO|the.or|IG|in.al|AIR|blue|GOWN	1				
	EV|en|TO|the.or|IG|in|AL|air|BLUE|gown					
	EV|en|TO|the.or|IG.IN|al|AIR|blue|GOWN					
	EV|en.to|THE|or|IG|in|AL|air|BLUE|gown					
	EV|en.to|THE|or|IG|in.al|AIR|blue|GOWN					
	EV|en.to|THE|or|IG.IN|al|AIR|blue|GOWN					
	ev|EN|to|THE|or|IG|in|AL|air|BLUE|gown					
	ev|EN|to|THE|or|IG|in.al|AIR|blue|GOWN					
	ev|EN|to|THE|or|IG.IN|al|AIR|blue|GOWN					
	ev.en|TO|the.or|IG|in|AL|air|BLUE|gown					
	ev.en|TO|the.or|IG|in.al|AIR|blue|GOWN					
	ev.en|TO|the.or|IG.IN|al|AIR|blue|GOWN					
Or is it only the breeze, in its listlessness	OR|is.it|ON|ly.the|BREEZE|in.its|LIST|less.ness	2				
	or|IS|it|ON|ly|THE|breeze|IN|its|LIST|less|NESS					
	or|IS|it|ON|ly|THE|breeze|IN|its|LIST|less.ness					
	or|IS|it|ON|ly.the|BREEZE|in.its|LIST|less|NESS					
	or|IS|it|ON|ly.the|BREEZE|in.its|LIST|less.ness					
	OR|is.it|ON|ly|THE|breeze|IN|its|LIST|less|NESS					
	OR|is.it|ON|ly|THE|breeze|IN|its|LIST|less.ness					
	OR|is.it|ON|ly.the|BREEZE|in.its|LIST|less|NESS					
Travelling across the wet mead to me here,	TRAV|el|LING|acr|OSS|the|WET|mead|TO|me|HERE					
	TRAV|el.ling|ACR.OSS|the|WET|mead|TO|me|HERE					
	TRAV.EL|ling|ACR.OSS|the|WET|mead|TO|me|HERE					
	trav|EL|ling|ACR.OSS|the|WET|mead|TO|me|HERE					
	trav|EL.LING|acr|OSS|the|WET|mead|TO|me|HERE					
	trav.el|LING|acr|OSS|the|WET|mead|TO|me|HERE					
	TRAV|el|LING|acr|OSS|the|WET|mead|TO|me.here					
	TRAV|el.ling|ACR.OSS|the|WET|mead|TO|me.here					
	TRAV.EL|ling|ACR.OSS|the|WET|mead|TO|me.here					
	trav|EL|ling|ACR.OSS|the|WET|mead|TO|me.here					
	trav|EL.LING|acr|OSS|the|WET|mead|TO|me.here					
	trav.el|LING|acr|OSS|the|WET|mead|TO|me.here					
	TRA|velling|ACR.OSS|the|WET|mead|TO|me|HERE					
	tra|VELLING|acr|OSS|the|WET|mead|TO|me|HERE					
	tra.velling|ACR.OSS|the|WET|mead|TO|me|HERE					
	TRA|velling|ACR.OSS|the|WET|mead|TO|me.here					
	tra|VELLING|acr|OSS|the|WET|mead|TO|me.here					
	tra.velling|ACR.OSS|the|WET|mead|TO|me.here					
You being ever dissolved to wan wistlessness,	YOU|be.ing|EV|er|DIS|solved|TO|wan|WIST|less|NESS		1			
	YOU|be.ing|EV|er|DIS|solved|TO|wan|WIST|less.ness		1			
	YOU|be.ing|EV|er|DIS.SOLVED|to|WAN|wist|LESS|ness		1			
	YOU|be.ing|EV|er|DIS.SOLVED|to|WAN|wist|LESS.NESS		1			
	YOU|be.ing|EV|er|DIS.SOLVED|to|WAN|wist.less|NESS		1			
	YOU|be.ing|EV|er|DIS.SOLVED|to.wan|WIST|less|NESS				1	
	YOU|be.ing|EV|er|DIS.SOLVED|to.wan|WIST|less.ness				1	
	YOU|be.ing|EV.ER|dis|SOLVED|to|WAN|wist|LESS|ness		1			
	YOU|be.ing|EV.ER|dis|SOLVED|to|WAN|wist|LESS.NESS		1			
	YOU|be.ing|EV.ER|dis|SOLVED|to|WAN|wist.less|NESS		1			
	YOU|be.ing|EV.ER|dis|SOLVED|to.wan|WIST|less|NESS				1	
	YOU|be.ing|EV.ER|dis|SOLVED|to.wan|WIST|less.ness				1	
	YOU|be.ing|EV.ER|dis|SOLVED.TO|wan|WIST|less|NESS			1		
	YOU|be.ing|EV.ER|dis|SOLVED.TO|wan|WIST|less.ness			1		
	YOU|be.ing|EV.ER|dis.solved|TO|wan|WIST|less|NESS		1			
	YOU|be.ing|EV.ER|dis.solved|TO|wan|WIST|less.ness		1			
	you|BE|ing|EV|er|DIS|solved|TO|wan|WIST|less|NESS		1			
	you|BE|ing|EV|er|DIS|solved|TO|wan|WIST|less.ness		1			
	you|BE|ing|EV|er|DIS.SOLVED|to|WAN|wist|LESS|ness		1			
	you|BE|ing|EV|er|DIS.SOLVED|to|WAN|wist|LESS.NESS		1			
	you|BE|ing|EV|er|DIS.SOLVED|to|WAN|wist.less|NESS		1			
	you|BE|ing|EV|er|DIS.SOLVED|to.wan|WIST|less|NESS				1	
	you|BE|ing|EV|er|DIS.SOLVED|to.wan|WIST|less.ness				1	
	you|BE|ing|EV.ER|dis|SOLVED|to|WAN|wist|LESS|ness		1			
	you|BE|ing|EV.ER|dis|SOLVED|to|WAN|wist|LESS.NESS		1			
	you|BE|ing|EV.ER|dis|SOLVED|to|WAN|wist.less|NESS		1			
	you|BE|ing|EV.ER|dis|SOLVED|to.wan|WIST|less|NESS				1	
	you|BE|ing|EV.ER|dis|SOLVED|to.wan|WIST|less.ness				1	
	you|BE|ing|EV.ER|dis|SOLVED.TO|wan|WIST|less|NESS			1		
	you|BE|ing|EV.ER|dis|SOLVED.TO|wan|WIST|less.ness			1		
	you|BE|ing|EV.ER|dis.solved|TO|wan|WIST|less|NESS		1			
	you|BE|ing|EV.ER|dis.solved|TO|wan|WIST|less.ness		1			
Heard no more again far or near?	HEARD|no|MORE|ag|AIN|far|OR|near					
	heard|NO|more|AG.AIN|far|OR|near					
	heard|NO|more.ag|AIN|far|OR|near					
Thus I; faltering forward,	THUS|i|FAL|ter.ing|FOR|ward	2				
	THUS|i|FALT|ering|FOR|ward					
	THUS|i.fal|TER|ing|FOR|ward					
Leaves around me falling,	LEAVES|aro|UND|me|FALL|ing	2				
	LEAVES|aro|UND|me|FALL.ING					
Wind oozing thin through the thorn from norward,	WIND|ooz.ing|THIN|through.the|THORN|from|NOR|ward	2				
	WIND|ooz|ING|thin|THROUGH|the|THORN|from|NOR|ward					
	wind|OOZ|ing|THIN|through.the|THORN|from|NOR|ward					
And the woman calling.	AND|the|WOM|an|CALL|ing	1				
	and.the|WOM|an|CALL|ing	1				
Why so pale and wan fond Lover?	WHY|so|PALE|and|WAN|fond|LO|ver	2				
	WHY|so|PALE|and|WAN|fond|LO.VER					
	why.so|PALE|and|WAN|fond|LO|ver					
	why.so|PALE|and|WAN|fond|LO.VER					
Prithee why so pale?	PR|ithee|WHY|so|PALE	2				
	PR.ITHEE|why|SO|pale					
	pr|ITHEE|why|SO|pale					
	pr.ithee|WHY|so|PALE					
	PR|ithee.why|SO|pale					
	PR.ITHEE|why.so|PALE					
	pr|ITHEE|why.so|PALE					
Will, when looking well can't move her,	WILL|when|LOOK|ing|WELL|can't|MOVE|her	2				
	WILL|when|LOOK.ING|well|CAN'T|move|HER					
	WILL|when.look|ING|well|CAN'T|move|HER					
	will.when|LOOK|ing|WELL|can't|MOVE|her					
	will.when|LOOK.ING|well|CAN'T|move|HER					
Looking ill prevaile?	LOOK|ing|ILL|pre|VAILE	2				
	LOOK.ING|ill|PRE.VAILE					
	look|ING|ill|PRE.VAILE					
	look.ing|ILL|pre|VAILE					
Prithee why so pale?	PR|ithee|WHY|so|PALE	2				
	PR.ITHEE|why|SO|pale					
	pr|ITHEE|why|SO|pale					
	pr.ithee|WHY|so|PALE					
	PR|ithee.why|SO|pale					
	PR.ITHEE|why.so|PALE					
	pr|ITHEE|why.so|PALE					
Why so dull and mute young Sinner?	WHY|so|DULL|and|MUTE|young|SIN|ner	2				
	WHY|so|DULL|and|MUTE|young|SIN.NER					
	why.so|DULL|and|MUTE|young|SIN|ner					
	why.so|DULL|and|MUTE|young|SIN.NER					
Prithee why so mute?	PR|ithee|WHY|so|MUTE	2				
	PR.ITHEE|why|SO|mute					
	pr|ITHEE|why|SO|mute					
	pr.ithee|WHY|so|MUTE					
	PR|ithee.why|SO|mute					
	PR.ITHEE|why.so|MUTE					
	pr|ITHEE|why.so|MUTE					
Will, when speaking well can't win her,	WILL|when|SPEAK|ing|WELL|can't|WIN|her	2				
	WILL|when.speak|ING|well|CAN'T|win|HER					
	will.when|SPEAK|ing|WELL|can't|WIN|her					
Saying nothing doo't?	SAY|ing|NOTH|ing|DOO'T	2				
	SAY|ing|NOTH.ING|doo't					
	say.ing|NOTH|ing|DOO'T					
	say.ing|NOTH.ING|doo't					
Prithee why so mute?	PR|ithee|WHY|so|MUTE	2				
	PR.ITHEE|why|SO|mute					
	pr|ITHEE|why|SO|mute					
	pr.ithee|WHY|so|MUTE					
	PR|ithee.why|SO|mute					
	PR.ITHEE|why.so|MUTE					
	pr|ITHEE|why.so|MUTE					
Quit, quit, for shame, this will not move	quit|QUIT|for|SHAME|this|WILL|not|MOVE	2				
	QUIT|quit|FOR|shame|THIS|will|NOT|move					
	quit|QUIT|for|SHAME|this.will|NOT|move					
	QUIT|quit|FOR|shame|THIS|will.not|MOVE					
This cannot take her;	this|CAN|not|TAKE|her	2				
	THIS|can|NOT|take|HER					
	THIS|can.not|TAKE|her					
	this|CAN.NOT|take|HER					
	this.can|NOT|take|HER					
If of her selfe shee will not Love,	IF|of.her|SELFE|shee|WILL|not|LOVE	1				
	if|OF|her|SELFE|shee|WILL|not|LOVE	1				
	IF|of|HER|selfe|SHEE|will|NOT|love					
	if.of|HER|selfe|SHEE|will|NOT|love					
	IF|of|HER|selfe|SHEE|will.not|LOVE					
	if.of|HER|selfe|SHEE|will.not|LOVE					
Nothing can make her,	NOTH|ing.can|MAKE|her	1				
	noth|ING|can|MAKE|her	1				
	NOTH|ing|CAN|make|HER					
	NOTH.ING|can|MAKE|her					
	noth.ing|CAN|make|HER					
The Devill take her.	THE|dev|ILL|take|HER					
	THE|dev.ill|TAKE|her					
	the|DEV.ILL|take|HER					
	the.dev|ILL|take|HER					
Tyger Tyger, burning bright,	TYG|er|TYG|er|BURN|ing|BRIGHT	2				
	tyg.er|TYG|er|BURN|ing|BRIGHT					
In the forests of the night;	IN|the|FORE|sts|OF|the|NIGHT	2				
	IN|the|FORE|sts.of|THE|night					
	IN|the.fore|STS|of|THE|night					
	IN|the.fore|STS|of.the|NIGHT					
	in.the|FORE|sts|OF|the|NIGHT					
	in.the|FORE|sts.of|THE|night					
What immortal hand or eye,	WHAT|im|MOR|tal|HAND|or|EYE	2				
	WHAT|im.mor|TAL|hand|OR|eye					
	what|IM.MOR|tal|HAND|or|EYE					
	what.im|MOR|tal|HAND|or|EYE					
Could frame thy fearful symmetry?	could|FRAME|thy|FEAR|ful|SYM|me|TRY	2				
	could|FRAME|thy|FEAR|ful|SYM|me.try					
	could|FRAME|thy|FEAR|ful|SYM.ME|try					
In what distant deeps or skies	IN|what|DIS|tant|DEEPS|or|SKIES	2				
	IN|what|DIS.TANT|deeps|OR|skies					
	IN|what.dis|TANT|deeps|OR|skies					
	in.what|DIS|tant|DEEPS|or|SKIES					
	in.what|DIS.TANT|deeps|OR|skies					
Burnt the fire of thine eyes!	BURNT|the|FI|re|OF|thine|EYES	1				
	BURNT|the|FIRE|of|THINE|eyes	1				
	BURNT|the|FI|re.of|THINE|eyes					
	BURNT|the.fi|RE|of|THINE|eyes					
	BURNT|the.fi|RE|of.thine|EYES					
	BURNT|the|FIRE|of.thine|EYES					
	burnt|THE|fire|OF|thine|EYES					
On what wings dare he aspire?	ON|what|WINGS|dare|HE|as|PIRE	2				
	on|WHAT|wings|DARE|he|AS.PIRE					
	on|WHAT|wings|DARE|he.as|PIRE					
	on.what|WINGS|dare|HE|as|PIRE					
What the hand, dare sieze the fire?	WHAT|the|HAND|dare|SIEZE|the|FIRE	2				
	WHAT|the|HAND|dare|SIEZE|the|FI|re					
	what|THE|hand|DARE|sieze|THE|fire					
	what.the|HAND|dare|SIEZE|the|FI|re					
	what.the|HAND|dare|SIEZE|the|FIRE					
And what shoulder, and what art,	AND|what|SHOUL|der|AND|what|ART	2				
	AND|what|SHOUL|der.and|WHAT|art					
	AND|what|SHOUL|der|AND|what.art					
	AND|what.shoul|DER|and|WHAT|art					
	and.what|SHOUL|der|AND|what|ART					
	and.what|SHOUL|der.and|WHAT|art					
	AND|what.shoul|DER|and.what|ART					
	and.what|SHOUL|der|AND|what.art					
Could twist the sinews of thy heart?	could|TWIST|the|SIN|ews|OF|thy|HEART	2				
	could|TWIST|the|SIN|ews.of|THY|heart					
And when thy heart began to beat,	and|WHEN|thy|HEART|be|GAN|to|BEAT	2				
	AND|when|THY|heart|BE.GAN|to|BEAT					
	AND|when.thy|HEART|be|GAN|to|BEAT					
	and.when|THY|heart|BE.GAN|to|BEAT					
What dread hand? and what dread feet?	WHAT|dread|HAND|and|WHAT|dread|FEET	2				
	what|DREAD|hand|AND|what|DREAD|feet					
	WHAT|dread|HAND|and.what|DREAD|feet					
What the hammer? what the chain,	WHAT|the|HAM|mer|WHAT|the|CHAIN	2				
	WHAT|the|HAM.MER|what|THE|chain					
	WHAT|the.ham|MER|what|THE|chain					
	WHAT|the|HAM|mer.what|THE|chain					
	WHAT|the|HAM.MER|what.the|CHAIN					
	WHAT|the.ham|MER|what.the|CHAIN					
	what.the|HAM|mer|WHAT|the|CHAIN					
	what.the|HAM.MER|what|THE|chain					
	what.the|HAM|mer.what|THE|chain					
	what.the|HAM.MER|what.the|CHAIN					
In what furnace was thy brain?	IN|what|FUR|nace|WAS|thy|BRAIN	2				
	IN|what|FUR|nace.was|THY|brain					
	IN|what.fur|NACE|was|THY|brain					
	IN|what.fur|NACE|was.thy|BRAIN					
	in.what|FUR|nace|WAS|thy|BRAIN					
	in.what|FUR|nace.was|THY|brain					
What the anvil? what dread grasp,	WHAT|the|AN|vil|WHAT|dread|GRASP	2				
	WHAT|the.an|VIL|what|DREAD|grasp					
	WHAT|the|AN|vil.what|DREAD|grasp					
	what.the|AN|vil|WHAT|dread|GRASP					
	what.the|AN|vil.what|DREAD|grasp					
Dare its deadly terrors clasp?	DARE|its|DEAD|ly|TER|rors|CLASP	2				
	DARE|its|DEAD|ly|TER.RORS|clasp					
When the stars threw down their spears	WHEN|the|STARS|threw|DOWN|their|SPEARS	2				
	when|THE|stars|THREW|down|THEIR|spears					
	when|THE|stars|THREW|down.their|SPEARS					
	when.the|STARS|threw|DOWN|their|SPEARS					
And water'd heaven with their tears:	and|WA|ter'd|HEAV|en|WITH|their|TEARS	2				
	AND|wa.ter'd|HEAV|en|WITH|their|TEARS					
	AND|wa.ter'd|HEAV|en.with|THEIR|tears					
	AND|wa.ter'd|HEAV.EN|with|THEIR|tears					
	AND|wa.ter'd|HEAV.EN|with.their|TEARS					
	and|WA|ter'd|HEAV|en.with|THEIR|tears					
	and|WA|ter'd|HEAV.EN|with|THEIR|tears					
	and|WA|ter'd|HEAV.EN|with.their|TEARS					
	AND|wa|TER'D|heaven|WITH|their|TEARS					
	AND|wa.ter'd|HEAVEN|with|THEIR|tears					
	AND|wa.ter'd|HEAVEN|with.their|TEARS					
	and|WA|ter'd|HEAVEN|with|THEIR|tears					
	and|WA|ter'd|HEAVEN|with.their|TEARS					
	and.wa|TER'D|heaven|WITH|their|TEARS					
Did he smile his work to see?	DID|he|SMILE|his|WORK|to|SEE	2				
	did|HE|smile|HIS|work|TO|see					
	did.he|SMILE|his|WORK|to|SEE					
Did he who made the Lamb make thee?	did|HE|who|MADE|the|LAMB|make|THEE	2				
	DID|he|WHO|made|THE|lamb|MAKE|thee					
	DID|he.who|MADE|the|LAMB|make|THEE					
	did.he|WHO|made|THE|lamb|MAKE|thee					
Tyger, Tyger burning bright,	TYG|er|TYG|er|BURN|ing|BRIGHT	2				
	tyg.er|TYG|er|BURN|ing|BRIGHT					
In the forests of the night:	IN|the|FORE|sts|OF|the|NIGHT	2				
	IN|the|FORE|sts.of|THE|night					
	IN|the.fore|STS|of|THE|night					
	IN|the.fore|STS|of.the|NIGHT					
	in.the|FORE|sts|OF|the|NIGHT					
	in.the|FORE|sts.of|THE|night					
What immortal hand or eye,	WHAT|im|MOR|tal|HAND|or|EYE	2				
	WHAT|im.mor|TAL|hand|OR|eye					
	what|IM.MOR|tal|HAND|or|EYE					
	what.im|MOR|tal|HAND|or|EYE					
Dare frame thy fearful symmetry?	dare|FRAME|thy|FEAR|ful|SYM|me|TRY	2				
	dare|FRAME|thy|FEAR|ful|SYM|me.try					
	dare|FRAME|thy|FEAR|ful|SYM.ME|try					
Hail to thee, blithe Spirit!	HAIL|to|THEE|blithe|SPIR|it	2				
	HAIL|to|THEE|blithe|SPIR.IT					
Bird thou never wert,	BIRD|thou|NEV|er|WERT	2				
	BIRD|thou|NEV|er.wert					
	BIRD|thou|NEV.ER|wert					
	BIRD|thou.nev|ER|wert					
That from heaven, or near it	THAT|from|HEAVEN|or|NEAR|it	2				
	THAT|from|HEAV|en|OR|near|IT					
	THAT|from|HEAV|en.or|NEAR|it					
	THAT|from|HEAV.EN|or|NEAR|it					
	THAT|from.heav|EN|or|NEAR|it					
	THAT|from|HEAV.EN|or.near|IT					
	THAT|from.heav|EN|or.near|IT					
	THAT|from|HEAV|en|OR|near.it					
	that|FROM|heaven|OR|near|IT					
	THAT|from|HEAVEN|or.near|IT					
	that|FROM|heaven|OR|near.it					
	that.from|HEAV|en|OR|near|IT					
	that.from|HEAV|en.or|NEAR|it					
	that.from|HEAV.EN|or|NEAR|it					
	that.from|HEAV.EN|or.near|IT					
	that.from|HEAV|en|OR|near.it					
	that.from|HEAVEN|or|NEAR|it					
	that.from|HEAVEN|or.near|IT					
Pourest thy full heart	POU|rest|THY|full|HEART	1				
	POU|rest.thy|FULL|heart					
	pou|REST|thy|FULL|heart					
	pou.rest|THY|full|HEART					
In profuse strains of unpremeditated art.	IN|pro|FUSE|strains|OF|un|PR.EM|ed|IT|ated|ART					
	IN|pro|FUSE|strains|OF|un.pr|EM|ed|IT|ated|ART					
	IN|pro.fuse|STRAINS|of|UN|pr|EM|ed|IT|ated|ART					
	IN|pro.fuse|STRAINS|of.un|PR.EM|ed|IT|ated|ART					
	in|PRO.FUSE|strains|OF|un|PR.EM|ed|IT|ated|ART					
	in|PRO.FUSE|strains|OF|un.pr|EM|ed|IT|ated|ART					
	in.pro|FUSE|strains|OF|un|PR.EM|ed|IT|ated|ART					
	in.pro|FUSE|strains|OF|un.pr|EM|ed|IT|ated|ART					
	IN|pro|FUSE|strains|OF|un|PR.EM|ed|IT|ated.art					
	IN|pro|FUSE|strains|OF|un.pr|EM|ed|IT|ated.art					
	IN|pro.fuse|STRAINS|of|UN|pr|EM|ed|IT|ated.art					
	IN|pro.fuse|STRAINS|of.un|PR.EM|ed|IT|ated.art					
	in|PRO.FUSE|strains|OF|un|PR.EM|ed|IT|ated.art					
	in|PRO.FUSE|strains|OF|un.pr|EM|ed|IT|ated.art					
	in.pro|FUSE|strains|OF|un|PR.EM|ed|IT|ated.art					
	in.pro|FUSE|strains|OF|un.pr|EM|ed|IT|ated.art					
Higher still and higher	HIGH|er|STILL|and|HIGH|er	1				
	HIGH|er|STILL|and|HIGHER	1				
	high.er|STILL|and|HIGH|er					
	high|ER|still|AND|higher					
	high.er|STILL|and|HIGHER					
	HIGHER|still|AND|higher					
	higher|STILL|and|HIGHER					
From the earth thou springest,	FROM|the|EARTH|thou|SPRI|ngest	2				
	from.the|EARTH|thou|SPRI|ngest					
Like a cloud of fire,	LIKE|a|CLOUD|of|FI|re	1				
	LIKE|a|CLOUD|of|FIRE	1				
	like|A|cloud|OF|fire					
	like.a|CLOUD|of|FI|re					
	like.a|CLOUD|of|FIRE					
The blue deep thou wingest,	THE|blue|DEEP|thou|WIN|gest	1				
And singing still dost soar, and soaring ever singest.	and|SI|nging|STILL|dost|SOAR|and|SOAR|ing|EV|er|SIN|gest	2				
	AND|si.nging|STILL|dost|SOAR|and|SOAR|ing|EV|er|SIN|gest					
In the golden lightning	IN|the|GOLD|en|LIGHT|ning	2				
	in.the|GOLD|en|LIGHT|ning					
Of the sunken sun	OF|the|SUN|ken|SUN	2				
	OF|the.sun|KEN|sun					
	of.the|SUN|ken|SUN					
O'er which clouds are brightening,	O'ER|which|CLOUDS|are|BRIG|htening	2				
	O'ER|which|CLOUDS|are|BRIGHT|en|ING					
	O'ER|which|CLOUDS|are|BRIGHT|en.ing					
	o'er.which|CLOUDS|are|BRIGHT|en|ING					
	o'er.which|CLOUDS|are|BRIGHT|en.ing					
	o'er.which|CLOUDS|are|BRIG|htening					
Thou dost float and run,	THOU|dost|FLOAT|and|RUN	2				
	thou|DOST|float|AND|run					
	thou.dost|FLOAT|and|RUN					
Like an unbodied joy whose race is just begun.	like|AN|un|BOD|ied|JOY|whose|RACE|is|JUST|be|GUN	1				
	LIKE|an.un|BOD|ied|JOY|whose|RACE|is|JUST|be|GUN					
	LIKE|an.un|BOD.IED|joy|WHOSE|race|IS|just|BE.GUN					
	like|AN|un|BOD.IED|joy|WHOSE|race|IS|just|BE.GUN					
	LIKE|an.un|BOD.IED|joy|WHOSE|race|IS|just|BE|gun					
	like|AN|un|BOD.IED|joy|WHOSE|race|IS|just|BE|gun					
	LIKE|an.un|BOD|ied|JOY|whose|RACE|is.just|BE.GUN					
	like|AN|un|BOD|ied|JOY|whose|RACE|is.just|BE.GUN					
	LIKE|an.un|BOD|ied|JOY|whose|RACE|is.just|BE|gun					
	like|AN|un|BOD|ied|JOY|whose|RACE|is.just|BE|gun					
The pale purple even	THE|pale|PUR|ple|EV|en	1				
Melts around thy flight;	MELTS|aro|UND|thy|FLIGHT	2				
	MELTS|aro.und|THY|flight					
Like a star of heaven	LIKE|a|STAR|of|HEAV|en	2				
	LIKE|a|STAR|of|HEAV.EN					
	LIKE|a|STAR|of|HEAVEN					
	like|A|star|OF|heaven					
	like.a|STAR|of|HEAV|en					
	like.a|STAR|of|HEAV.EN					
	like.a|STAR|of|HEAVEN					
In the broad daylight	IN|the|BROAD|day|LIGHT [*Bounded]	2	1			
	in|THE|broad|DAY|light					
Thou art unseen, but yet I hear thy shrill delight:	thou|ART|un|SEEN|but|YET|i|HEAR|thy|SHRILL|de|LIGHT	1				
	THOU|art.un|SEEN|but|YET|i|HEAR|thy|SHRILL|de|LIGHT	1				
	thou|ART|un|SEEN|but.yet|I|hear|THY|shrill|DE.LIGHT					
	THOU|art.un|SEEN|but.yet|I|hear|THY|shrill|DE.LIGHT					
Keen as are the arrows	KEEN|as|ARE|the|AR|rows	2				
	KEEN|as|ARE|the|AR.ROWS					
	keen|AS|are.the|AR|rows					
	keen|AS|are.the|AR.ROWS					
Of that silver sphere,	OF|that|SIL|ver|SPHERE	2				
	OF|that.sil|VER|sphere					
	of.that|SIL|ver|SPHERE					
Whose intense lamp narrows	WHOSE|in|TENSE|lamp|NAR|rows	1				
	WHOSE|in|TENSE|lamp|NAR.ROWS					
	whose.in|TENSE|lamp|NAR|rows					
	whose.in|TENSE|lamp|NAR.ROWS					
In the white dawn clear	IN|the|WHITE|dawn|CLEAR	2				
	in|THE|white|DAWN|clear					
	in.the|WHITE|dawn|CLEAR					
Until we hardly see, we feel that it is there.	un|TIL|we|HARD|ly|SEE|we|FEEL|that|IT|is|THERE	2				
	un|TIL|we|HARD|ly|SEE|we|FEEL|that|IT|is.there					
	un|TIL|we|HARD|ly|SEE|we|FEEL|that.it|IS|there					
	UN|til.we|HARD|ly|SEE|we|FEEL|that|IT|is|THERE					
	UN|til.we|HARD|ly|SEE|we|FEEL|that|IT|is.there					
	UN|til.we|HARD|ly|SEE|we|FEEL|that.it|IS|there					
All the earth and air	ALL|the|EARTH|and|AIR	2				
	all|THE|earth|AND|air					
	all.the|EARTH|and|AIR					
With thy voice is loud,	WITH|thy|VOICE|is|LOUD	2				
	with|THY|voice|IS|loud					
	with.thy|VOICE|is|LOUD					
As, when night is bare,	AS|when|NIGHT|is|BARE	1				
	as|WHEN|night|IS|bare					
	as.when|NIGHT|is|BARE					
From one lonely cloud	FROM|one|LONE|ly|CLOUD	1				
	FROM|one.lone|LY|cloud					
	from.one|LONE|ly|CLOUD					
The moon rains out her beams, and heaven is overflow'd.	THE|moon|RAINS|out.her|BEAMS|and|HEAVEN|is|OVE|rfl|OW'D	1				
	the|MOON|rains|OUT|her|BEAMS|and|HEAVEN|is|OVE|rfl|OW'D	1				
	THE|moon|RAINS|out.her|BEAMS|and|HEAV|en.is|OVE|rfl|OW'D					
	THE|moon|RAINS|out.her|BEAMS|and|HEAV.EN|is|OVE|rfl|OW'D					
	the|MOON|rains|OUT|her|BEAMS|and|HEAV|en.is|OVE|rfl|OW'D					
	the|MOON|rains|OUT|her|BEAMS|and|HEAV.EN|is|OVE|rfl|OW'D					
What thou art we know not;	WHAT|thou|ART|we|KNOW|not	2				
	what|THOU|art|WE|know|NOT					
	WHAT|thou.art|WE|know|NOT					
	what|THOU|art.we|KNOW|not					
	what.thou|ART|we|KNOW|not					
What is most like thee?	WHAT|is|MOST|like|THEE	2				
	what|IS|most|LIKE|thee					
	WHAT|is|MOST|like.thee					
	WHAT|is.most|LIKE|thee					
	what|IS|most.like|THEE					
	what.is|MOST|like|THEE					
