ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,tense,long,hitone,hireg
s̪ʲʷʰ,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
θʲʷʰ,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
s̪ʷʰ,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
θʷʰ,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
s̪ʰʷ,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
θʰʷ,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
s̪ʷˠʰ,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
θʷˠʰ,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
z̪̤ʷ,-,-,+,+,-,-,-,+,+,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
ð̤ʷ,-,-,+,+,-,-,-,-,+,+,-,+,+,+,-,+,-,-,+,-,0,-,0,0
s̪ʷʰː,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,-,-,+,-,0,+,0,0
θʷʰː,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,-,0,+,0,0
fʰʲ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
ɸʰʲ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
fʲʰ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
ɸʲʰ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
v̤ʲ,-,-,+,+,-,-,-,+,+,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
β̤ʲ,-,-,+,+,-,-,-,-,+,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
fʰˠ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
ɸʰˠ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
v̤ˠ,-,-,+,+,-,-,-,+,+,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
β̤ˠ,-,-,+,+,-,-,-,-,+,+,-,+,-,0,+,+,-,-,-,-,0,-,0,0
fʲʷʰ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
ɸʲʷʰ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
fʷʰ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
ɸʷʰ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
fʰʷ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
ɸʰʷ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
fʷˠʰ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
ɸʷˠʰ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
v̤ʷ,-,-,+,+,-,-,-,+,+,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
β̤ʷ,-,-,+,+,-,-,-,-,+,+,-,+,-,0,+,+,-,-,+,-,0,-,0,0
fʷʰː,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,-,-,+,-,0,+,0,0
ɸʷʰː,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,-,-,+,-,0,+,0,0
ħʰʲ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ħʲʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ʕ̤ʲ,-,-,+,+,-,-,-,-,+,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ħʰᶣ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
xˤʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
çˤʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,-,-,-,0,-,0,0
ħʰˠ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
xʰˤ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
çʰˤ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,-,-,-,0,-,0,0
ʕ̤ˠ,-,-,+,+,-,-,-,-,+,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ɣ̤ˤ,-,-,+,+,-,-,-,-,+,+,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ʝ̤ˤ,-,-,+,+,-,-,-,-,+,+,-,-,-,0,-,+,+,-,-,-,0,-,0,0
ħʲʷʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
ħʷʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
ħʰʷ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
ħʷˠʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
xʷˤʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
çʷˤʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,-,+,-,0,-,0,0
ħʷˤʰ,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
χʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
ʕ̤ʷ,-,-,+,+,-,-,-,-,+,+,-,-,-,0,-,+,+,+,+,-,0,-,0,0
ħʷʰː,-,-,+,+,-,-,-,-,-,+,-,-,-,0,-,+,+,+,+,-,0,+,0,0
ʂʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,-,+,-,-,+,+,-,+,-,0,-,0,0
ʃʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,-,+,+,-,+,+,-,+,-,0,-,0,0
sʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,+,+,-,-,+,+,-,+,-,0,-,0,0
s̪ʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,+,+,+,-,+,+,-,+,-,0,-,0,0
θʷˤʰ,-,-,+,+,-,-,-,-,-,+,-,+,+,+,-,+,+,-,+,-,0,-,0,0
fʷˤʰ,-,-,+,+,-,-,-,+,-,+,-,+,-,0,+,+,+,-,+,-,0,-,0,0
ɸʷˤʰ,-,-,+,+,-,-,-,-,-,+,-,+,-,0,+,+,+,-,+,-,0,-,0,0
ʁ̃,-,-,+,+,-,-,+,+,+,-,-,-,-,0,-,-,-,+,-,-,0,-,0,0
ʁ̃ː,-,-,+,+,-,-,+,+,+,-,-,-,-,0,-,-,-,+,-,-,0,+,0,0
ʐ̃,-,-,+,+,-,-,+,+,+,-,-,-,+,-,-,-,-,-,-,-,0,-,0,0
ʐ̃ː,-,-,+,+,-,-,+,+,+,-,-,-,+,-,-,-,-,-,-,-,0,+,0,0
ʒ̃,-,-,+,+,-,-,+,+,+,-,-,-,+,+,-,-,-,-,-,-,0,-,0,0
ʒ̃ː,-,-,+,+,-,-,+,+,+,-,-,-,+,+,-,-,-,-,-,-,0,+,0,0
z̃,-,-,+,+,-,-,+,+,+,-,-,+,+,-,-,-,-,-,-,-,0,-,0,0
z̃ː,-,-,+,+,-,-,+,+,+,-,-,+,+,-,-,-,-,-,-,-,0,+,0,0
z̪̃,-,-,+,+,-,-,+,+,+,-,-,+,+,+,-,-,-,-,-,-,0,-,0,0
ð̃,-,-,+,+,-,-,+,-,+,-,-,+,+,+,-,-,-,-,-,-,0,-,0,0
z̪̃ː,-,-,+,+,-,-,+,+,+,-,-,+,+,+,-,-,-,-,-,-,0,+,0,0
ð̃ː,-,-,+,+,-,-,+,-,+,-,-,+,+,+,-,-,-,-,-,-,0,+,0,0
ṽ,-,-,+,+,-,-,+,+,+,-,-,+,-,0,+,-,-,-,-,-,0,-,0,0
β̃,-,-,+,+,-,-,+,-,+,-,-,+,-,0,+,-,-,-,-,-,0,-,0,0
ṽː,-,-,+,+,-,-,+,+,+,-,-,+,-,0,+,-,-,-,-,-,0,+,0,0
β̃ː,-,-,+,+,-,-,+,-,+,-,-,+,-,0,+,-,-,-,-,-,0,+,0,0
ʁ̃ˤ,-,-,+,+,-,-,+,+,+,-,-,-,-,0,-,-,+,+,-,-,0,-,0,0
ʕ̃ˤ,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,-,+,+,-,-,0,-,0,0
ʕ̃,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,-,+,+,-,-,0,-,0,0
ʕ̃ː,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,-,+,+,-,-,0,+,0,0
ʐ̃ˤ,-,-,+,+,-,-,+,+,+,-,-,-,+,-,-,-,+,-,-,-,0,-,0,0
ʒ̃ˤ,-,-,+,+,-,-,+,+,+,-,-,-,+,+,-,-,+,-,-,-,0,-,0,0
z̃ˤ,-,-,+,+,-,-,+,+,+,-,-,+,+,-,-,-,+,-,-,-,0,-,0,0
z̪̃ˤ,-,-,+,+,-,-,+,+,+,-,-,+,+,+,-,-,+,-,-,-,0,-,0,0
ð̃ˤ,-,-,+,+,-,-,+,-,+,-,-,+,+,+,-,-,+,-,-,-,0,-,0,0
ṽˤ,-,-,+,+,-,-,+,+,+,-,-,+,-,0,+,-,+,-,-,-,0,-,0,0
β̃ˤ,-,-,+,+,-,-,+,-,+,-,-,+,-,0,+,-,+,-,-,-,0,-,0,0
ʝ̃,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,-,-,-,-,0,-,0,0
ʝ̃ː,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,-,-,-,-,0,+,0,0
ɣ̃,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,-,+,-,-,0,-,0,0
ɣ̃ː,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,-,+,-,-,0,+,0,0
ɣ̃ˤ,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,+,+,-,-,0,-,0,0
ʝ̃ˤ,-,-,+,+,-,-,+,-,+,-,-,-,-,0,-,+,+,-,-,-,0,-,0,0
ʁ̰̃,-,-,+,+,-,-,+,+,+,-,+,-,-,0,-,-,-,+,-,-,0,-,0,0
ʐ̰̃,-,-,+,+,-,-,+,+,+,-,+,-,+,-,-,-,-,-,-,-,0,-,0,0
ʒ̰̃,-,-,+,+,-,-,+,+,+,-,+,-,+,+,-,-,-,-,-,-,0,-,0,0
z̰̃,-,-,+,+,-,-,+,+,+,-,+,+,+,-,-,-,-,-,-,-,0,-,0,0
z̪̰̃,-,-,+,+,-,-,+,+,+,-,+,+,+,+,-,-,-,-,-,-,0,-,0,0
ð̰̃,-,-,+,+,-,-,+,-,+,-,+,+,+,+,-,-,-,-,-,-,0,-,0,0
ṽ̰,-,-,+,+,-,-,+,+,+,-,+,+,-,0,+,-,-,-,-,-,0,-,0,0
β̰̃,-,-,+,+,-,-,+,-,+,-,+,+,-,0,+,-,-,-,-,-,0,-,0,0
ʕ̰̃,-,-,+,+,-,-,+,-,+,-,+,-,-,0,-,-,+,+,-,-,0,-,0,0
ʝ̰̃,-,-,+,+,-,-,+,-,+,-,+,-,-,0,-,+,-,-,-,-,0,-,0,0
ɣ̰̃,-,-,+,+,-,-,+,-,+,-,+,-,-,0,-,+,-,+,-,-,0,-,0,0
ɧ̺,-,-,+,+,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,0,-,0,0
ɕ̺,-,-,+,+,+,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,0,-,0,0
ʑ̺,-,-,+,+,+,-,-,+,+,-,-,-,+,-,-,+,-,-,-,-,0,-,0,0
ɧ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧ̝,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧ̞,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧ̟,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧ̻,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧ̠,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧː,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʲ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʲ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ̝,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ̞,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ̟,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ̻,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕ̠,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑʲ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̝,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̞,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̟,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̻,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̠,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕː,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧːʲ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɕːʲ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʲː,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɕʲː,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑː,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑːʲ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑʲː,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɕᶣ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧᶣ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑᶣ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧˠ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕˠ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑˠ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧːˠ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɕːˠ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑːˠ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʷˠ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷˠ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʲʷ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʲʷ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑʷˠ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑʷ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑʲʷ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷː,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɕʷː,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɧːʷ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɕːʷ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ʑʷː,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ʑːʷ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɧˤ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɕˤ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ʑˤ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɧːˤ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ɕːˤ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ɧˤː,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ɕˤː,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ʑːˤ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ʑˤː,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,+,-,-,-,0,+,0,0
ɧʷˤ,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,+,+,-,+,-,0,-,0,0
ɕʷˤ,-,-,+,+,+,-,-,+,-,-,-,-,+,+,-,+,+,-,+,-,0,-,0,0
ʑʷˤ,-,-,+,+,+,-,-,+,+,-,-,-,+,+,-,+,+,-,+,-,0,-,0,0
ɧˀ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ˀɧ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʼ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʼː,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʼʲ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʼʲ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕˀ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ˀɕ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʼ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʲʼ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʲʼ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̰,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑˀ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ˀʑ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̰ʲ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʼː,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑ̰ː,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑ̰ˠ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʼʷ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʼʷ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷʼ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷʼ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷˀ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷˀ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑʷˀ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑ̰ʷ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧˤʼ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,+,-,-,-,0,-,0,0
ɕˤʼ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,+,-,-,-,0,-,0,0
ʑ̰ˤ,-,-,+,+,+,-,-,+,+,-,+,-,+,+,-,+,+,-,-,-,0,-,0,0
ɧʷˤʼ,-,-,+,+,+,-,-,-,-,-,+,-,+,+,-,+,+,-,+,-,0,-,0,0
ɕʷˤʼ,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,+,-,+,-,0,-,0,0
ɧʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʰː,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʰʲ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʰʲ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʲʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʲʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̤,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̤ʲ,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʰː,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ʑ̤ː,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,-,-,-,0,+,0,0
ɧʰᶣ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʰᶣ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʰˠ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɕʰˠ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ʑ̤ˠ,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,-,-,-,0,-,0,0
ɧʲʷʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʲʷʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʰʷ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʰʷ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷˠʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɕʷˠʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ʑ̤ʷ,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,-,-,+,-,0,-,0,0
ɧʷʰː,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɕʷʰː,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,0,+,0,0
ɕˤʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɧˤʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɕʰˤ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɧʰˤ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ʑ̤ˤ,-,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,+,-,-,-,0,-,0,0
ɧʷˤʰ,-,-,+,+,+,-,-,-,-,+,-,-,+,+,-,+,+,-,+,-,0,-,0,0
ɕʷˤʰ,-,-,+,+,+,-,-,+,-,+,-,-,+,+,-,+,+,-,+,-,0,-,0,0
ɮ,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
ɮ̝,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
ɮ̞,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
ɮ̺,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
ɮ̟,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
ɮ̠,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-,0,0,-,-,-,0,-,0,0
